address,sido,sigungu,code,lat,long,SIG_CD
서울특별시 강남구 압구정로42길 32 (신사동)02-758-8231 ,서울,강남,서울강남,37.52680046,127.0347174,11680
서울특별시 강남구 언주로 425 (역삼동)02-568-3762 ,서울,강남,서울강남,37.501087,127.043069,11680
서울특별시 강남구 언주로 650 (논현동) 한국건설기술인협회02-758-8798 ,서울,강남,서울강남,37.514887,127.035653,11680
서울특별시 강남구 언주로 861 (신사동)02-541-3622 ,서울,강남,서울강남,37.5273669,127.033061,11680
서울특별시 강남구 언주로174길 29 (신사동)02-758-8398 ,서울,강남,서울강남,37.528115,127.036441,11680
"서울특별시 강남구 언주로30길 57, 타워팰리스Ⅱ F 지하1층 (도곡동)02-2191-1219 ",서울,강남,서울강남,37.490298,127.054895,11680
서울특별시 강남구 역삼로 123 (역삼동)02-758-8739 ,서울,강남,서울강남,37.4941059,127.0329973,11680
서울특별시 강남구 영동대로 215 (대치동)02-758-8151 ,서울,강남,서울강남,37.49803646,127.0684943,11680
서울특별시 강남구 영동대로 513 (삼성동) 코엑스02-758-8733 ,서울,강남,서울강남,37.511921,127.059024,11680
서울특별시 강남구 영동대로 513 (삼성동)02-6002-3467 ,서울,강남,서울강남,37.50999,127.061455,11680
서울특별시 강남구 영동대로 616 (삼성동)02-758-8478 ,서울,강남,서울강남,37.515351,127.060109,11680
서울특별시 강남구 영동대로 720 (청담동)02-3443-3371 ,서울,강남,서울강남,37.522156,127.056449,11680
"서울특별시 강남구 영동대로86길 12, ,9,10번지 동남유화빌딩 (대치동)02-758-8592 ",서울,강남,서울강남,37.507794,127.06517,11680
서울특별시 강남구 테헤란로 125 (역삼동)02-568-3668 ,서울,강남,서울강남,37.499517,127.031495,11680
"서울특별시 강남구 테헤란로 134, P&S TOWER (역삼동)02-758-8631 ",서울,강남,서울강남,37.499721,127.033582,11680
서울특별시 강남구 테헤란로 142 (역삼동)02-758-8158 ,서울,강남,서울강남,37.49971982,127.0349084,11680
"서울특별시 강남구 테헤란로 145, 우신빌딩 1층 (역삼동)02-758-8314 ",서울,강남,서울강남,37.50080096,127.0351577,11680
"서울특별시 강남구 테헤란로 211, 한국고등교육재단빌딩 1층 (역삼동)02-758-8626 ",서울,강남,서울강남,37.501623,127.039375,11680
"서울특별시 강남구 테헤란로 223, 큰길타워빌딩 (역삼동)02-758-8116 ",서울,강남,서울강남,37.50236693,127.0407,11680
"서울특별시 강남구 테헤란로 305, 한국기술센터 1층 (역삼동)02-6009-3410 ",서울,강남,서울강남,37.50329211,127.0436409,11680
서울특별시 강남구 테헤란로 306 (역삼동)02-758-8321 ,서울,강남,서울강남,37.502721,127.044308,11680
"서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)02-758-8108 ",서울,강남,서울강남,37.50393894,127.0485135,11680
서울특별시 강남구 테헤란로 409 (삼성동)02-2051-3562 ,서울,강남,서울강남,37.505321,127.050409,11680
"서울특별시 강남구 테헤란로 443, 애플트리타워 1층 (삼성동)02-758-8038 ",서울,강남,서울강남,37.50703529,127.0555503,11680
서울특별시 강남구 테헤란로 505 (삼성동) 화진빌딩02-554-3235 ,서울,강남,서울강남,37.5075307,127.0574271,11680
서울특별시 강남구 테헤란로 518 (대치동)02-568-3648 ,서울,강남,서울강남,37.50775,127.060651,11680
서울특별시 강남구 테헤란로103길 9 (삼성동)02-758-8585 ,서울,강남,서울강남,37.510015,127.063864,11680
"서울특별시 강남구 테헤란로2길 27, 1층 101호 (역삼동)02-758-8492 ",서울,강남,서울강남,37.4964557,127.0296885,11680
"서울특별시 강남구 테헤란로64길 18, 세화빌딩 1층 (대치동)02-758-8028 ",서울,강남,서울강남,37.50377562,127.051196,11680
서울특별시 강남구 테헤란로87길 33 (삼성동)02-758-8635 ,서울,강남,서울강남,37.5097863,127.0579134,11680
서울특별시 강남구 학동로 419 (청담동)02-514-3397 ,서울,강남,서울강남,37.518181,127.045995,11680
서울특별시 강남구 학동로 506 (삼성동)02-758-8394 ,서울,강남,서울강남,37.5186549,127.0514387,11680
서울특별시 강동구 강동대로 171 (성내동)02-758-8761 ,서울,강동,서울강동,37.525403,127.125932,11740
서울특별시 강동구 고덕로 43 (암사동)02-426-3583 ,서울,강동,서울강동,37.555054,127.130065,11740
서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장02-758-8752 ,서울,강동,서울강동,37.553991,127.155984,11740
"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)02-758-8670 ",서울,강동,서울강동,37.550072,127.174258,11740
서울특별시 강동구 성내로 32 (성내동)02-489-3652 ,서울,강동,서울강동,37.529437,127.123835,11740
서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩02-478-3240 ,서울,강동,서울강동,37.522724,127.133943,11740
"서울특별시 강동구 양재대로 1441, 1층 (길동)02-758-8342 ",서울,강동,서울강동,37.5346536,127.1383951,11740
서울특별시 강동구 양재대로 1487 (길동)02-758-8776 ,서울,강동,서울강동,37.5387433,127.1399879,11740
서울특별시 강동구 양재대로 1647 (명일동)02-427-3681 ,서울,강동,서울강동,37.55258,127.143799,11740
"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)02-758-8296 ",서울,강동,서울강동,37.53795191,127.1245793,11740
서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관02-758-8732 ,서울,강동,서울강동,37.538933,127.125214,11740
서울특별시 강동구 천호대로 1037 (천호동)02-758-8923 ,서울,강동,서울강동,37.5378069,127.1273094,11740
"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)02-477-3319 ",서울,강동,서울강동,37.536047,127.133086,11740
서울특별시 강북구 도봉로 196 (미아동)02-758-8500 ,서울,강북,서울강북,37.626148,127.026578,11305
서울특별시 강북구 도봉로 32 (미아동)02-758-8859 ,서울,강북,서울강북,37.611809,127.0306971,11305
서울특별시 강북구 도봉로 342 (번동)02-758-8104 ,서울,강북,서울강북,37.6380167,127.026135,11305
서울특별시 강북구 도봉로 365 (수유동)02-758-8944 ,서울,강북,서울강북,37.6400354,127.0273766,11305
서울특별시 강북구 삼양로 161 (미아동)02-980-3341 ,서울,강북,서울강북,37.618319,127.021072,11305
서울특별시 강서구 강서로 267 (내발산동)02-2664-2624 ,서울,강서,서울강서,37.549501,126.835984,11500
서울특별시 강서구 강서로 388 (등촌동) 그랜드마트02-758-8720 ,서울,강서,서울강서,37.56033,126.839279,11500
서울특별시 강서구 강서로 463 (마곡동)02-2658-3312 ,서울,강서,서울강서,37.566964,126.840731,11500
서울특별시 강서구 강서로13길 3 (화곡동)02-758-8538 ,서울,강서,서울강서,37.532303,126.846077,11500
서울특별시 강서구 공항대로 248 (마곡동)02-2661-3792 ,서울,강서,서울강서,37.558509,126.835096,11500
서울특별시 강서구 공항대로 329 (등촌동)02-758-8883 ,서울,강서,서울강서,37.5582043,126.8443392,11500
서울특별시 강서구 공항대로 627 (염창동)02-758-8694 ,서울,강서,서울강서,37.547359,126.874436,11500
서울특별시 강서구 등촌로 57 (화곡동)02-2648-3257 ,서울,강서,서울강서,37.535149,126.863232,11500
서울특별시 강서구 마곡동로 62 (마곡동)02-2659-3585 ,서울,강서,서울강서,37.5605261,126.833887,11500
"서울특별시 강서구 마곡중앙6로 16 (마곡동) 117,118,119,120호02-2659-3404 ",서울,강서,서울강서,37.560487,126.829667,11500
서울특별시 강서구 마곡중앙로 161-17 (마곡동)02-3662-3504 ,서울,강서,서울강서,37.56813,126.82614,11500
서울특별시 강서구 방화대로 375 (방화동)02-2664-3480 ,서울,강서,서울강서,37.574339,126.816415,11500
서울특별시 강서구 양천로 476 (등촌동)02-3661-3418 ,서울,강서,서울강서,37.56164,126.853327,11500
"서울특별시 강서구 양천로 559, 가양이마트 1층 (가양동)02-758-8070 ",서울,강서,서울강서,37.5578966,126.8622978,11500
서울특별시 강서구 화곡로 142(화곡동)02-758-8881 ,서울,강서,서울강서,37.5405115,126.8372413,11500
서울특별시 관악구 관악로 158 (봉천동)02-883-3725 ,서울,관악,서울관악,37.479343,126.95278,11620
서울특별시 관악구 남부순환로 1419 (신림동)02-851-3283 ,서울,관악,서울관악,37.480935,126.908407,11620
서울특별시 관악구 남부순환로 1619 (신림동)02-758-8645 ,서울,관악,서울관악,37.484768,126.930467,11620
서울특별시 관악구 남부순환로 1812 (봉천동)02-758-8460 ,서울,관악,서울관악,37.48118,126.951324,11620
서울특별시 관악구 남부순환로 1817 (봉천동)02-876-3252 ,서울,관악,서울관악,37.481599,126.9522,11620
서울특별시 관악구 남부순환로 1908 (봉천동)02-882-3794 ,서울,관악,서울관악,37.47798,126.961246,11620
서울특별시 관악구 남부순환로 1948 (봉천동)02-872-3249 ,서울,관악,서울관악,37.476169,126.965005,11620
서울특별시 관악구 남부순환로 2082-2502-758-8721 ,서울,관악,서울관악,37.47601,126.980997,11620
"서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)02-758-8629 ",서울,관악,서울관악,37.491449,126.925432,11620
"서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)02-758-8286 ",서울,관악,서울관악,37.48385383,126.9301799,11620
서울특별시 관악구 신림로 355-1 (신림동)02-758-8290 ,서울,관악,서울관악,37.48609493,126.9291602,11620
서울특별시 광진구 광나루로 519 (구의동)02-758-8901 ,서울,광진,서울광진,37.5451984,127.0871587,11215
서울특별시 광진구 광나루로 608 (구의동)02-453-3514 ,서울,광진,서울광진,37.541129,127.09524,11215
서울특별시 광진구 구의강변로 64 (구의동) 구의아크로리버02-758-8759 ,서울,광진,서울광진,37.536155,127.093086,11215
서울특별시 광진구 능동로 107 (화양동)02-758-8305 ,서울,광진,서울광진,37.5406604,127.0707225,11215
서울특별시 광진구 능동로 117 (화양동)02-3409-3722 ,서울,광진,서울광진,37.5415592,127.0711244,11215
서울특별시 광진구 능동로 50 (자양동)02-758-8159 ,서울,광진,서울광진,37.5354769,127.0691462,11215
서울특별시 광진구 능동로 90 (자양동) 더 클래식50002-758-8519 ,서울,광진,서울광진,37.538466,127.071271,11215
서울특별시 광진구 아차산로 262 (자양동)02-758-8197 ,서울,광진,서울광진,37.538544,127.073009,11215
서울특별시 광진구 아차산로 35502-758-8865 ,서울,광진,서울광진,37.5371158,127.0825821,11215
서울특별시 광진구 아차산로 373 (구의동)02-758-8476 ,서울,광진,서울광진,37.53698,127.084015,11215
서울특별시 광진구 아차산로 537-17 (광장동)02-758-8508 ,서울,광진,서울광진,37.542518,127.099651,11215
"서울특별시 광진구 아차산로 607, 1,2층 (광장동)02-758-8648 ",서울,광진,서울광진,37.547442,127.105934,11215
서울특별시 광진구 천호대로 548 (군자동) 중앙빌딩02-758-8748 ,서울,광진,서울광진,37.556965,127.079032,11215
서울특별시 구로구 경인로 216 (오류동)02-758-8775 ,서울,구로,서울구로,37.4962155,126.8448614,11530
서울특별시 구로구 경인로 610 (신도림동)02-2635-3516 ,서울,구로,서울구로,37.505517,126.883953,11530
서울특별시 구로구 경인로 662 (신도림동)02-2210-9237 ,서울,구로,서울구로,37.508636,126.889225,11530
서울특별시 구로구 경인로 662 (신도림동)02-2210-9797 ,서울,구로,서울구로,37.508828,126.889488,11530
"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)02-758-8161 ",서울,구로,서울구로,37.48448329,126.8944957,11530
"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)02-758-8340 ",서울,구로,서울구로,37.481618,126.893136,11530
"서울특별시 구로구 디지털로31길 61, 신세계디지털센터 101호 (구로동)02-758-8092 ",서울,구로,서울구로,37.48587904,126.8916127,11530
서울특별시 구로구 디지털로32길 30 (구로동)02-2103-5088 ,서울,구로,서울구로,37.483432,126.89648,11530
"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)02-758-8555 ",서울,구로,서울구로,37.4831293,126.8988591,11530
"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)02-758-8655 ",서울,구로,서울구로,37.485911,126.895587,11530
서울특별시 금천구 가산디지털1로 128 (가산동)02-758-8371 ,서울,금천,서울금천,37.477221,126.883683,11545
서울특별시 금천구 가산디지털1로 168 (가산동)02-758-8147 ,서울,금천,서울금천,37.4798346,126.8824997,11545
서울특별시 금천구 가산디지털1로 171 (가산동)02-6244-8046 ,서울,금천,서울금천,37.48061318,126.8805702,11545
서울특별시 금천구 두산로 70 (독산동)02-758-8765 ,서울,금천,서울금천,37.46914,126.895246,11545
서울특별시 금천구 디지털로 188 (가산동)02-758-8196 ,서울,금천,서울금천,37.47730499,126.8876908,11545
"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 (가산동)02-758-8346 ",서울,금천,서울금천,37.4794491,126.8874768,11545
서울특별시 금천구 벚꽃로 266 마리오아울렛3관02-758-8542 ,서울,금천,서울금천,37.478701,126.885076,11545
서울특별시 금천구 벚꽃로 298 (가산동)02-2083-8302 ,서울,금천,서울금천,37.481324,126.883779,11545
서울특별시 금천구 시흥대로 164 (시흥동)02-805-3360 ,서울,금천,서울금천,37.448624,126.903183,11545
서울특별시 금천구 시흥대로 426 (독산동)02-838-3444 ,서울,금천,서울금천,37.471511,126.898775,11545
"서울특별시 노원구 노원로 569 (상계동, 임광아파트)02-934-3438 ",서울,노원,서울노원,37.660941,127.058008,11350
"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)02-758-8523 ",서울,노원,서울노원,37.654562,127.063617,11350
서울특별시 노원구 동일로 1015 (공릉동)02-971-3457 ,서울,노원,서울노원,37.6206884,127.0743116,11350
서울특별시 노원구 동일로 1081 (공릉동)02-972-3380 ,서울,노원,서울노원,37.626337,127.072252,11350
"서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)02-758-8567 ",서울,노원,서울노원,37.64817,127.062244,11350
"서울특별시 노원구 동일로 1413, 1층 (상계동)02-758-8584 ",서울,노원,서울노원,37.654751,127.060034,11350
서울특별시 노원구 마들로3길 15 (월계동)02-758-8573 ,서울,노원,서울노원,37.627155,127.062094,11350
서울특별시 노원구 석계로 104 (월계동)02-758-8485 ,서울,노원,서울노원,37.6231479,127.0607009,11350
"서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)02-758-8238 ",서울,노원,서울노원,37.65048737,127.0759861,11350
서울특별시 노원구 화랑로 621 (공릉동)02-758-8647 ,서울,노원,서울노원,37.626163,127.093084,11350
서울특별시 도봉구 노해로65길 4 (창동)02-903-3791 ,서울,도봉,서울도봉,37.651645,127.046869,11320
서울특별시 도봉구 도봉로 480 (창동)02-758-8691 ,서울,도봉,서울도봉,37.648456,127.034783,11320
서울특별시 동대문구 경희대로 16-1 (회기동)02-758-8351 ,서울,동대문,서울동대문,37.5928812,127.0528085,11230
서울특별시 동대문구 왕산로 19 (신설동)02-758-8942 ,서울,동대문,서울동대문,37.5767228,127.0255446,11230
서울특별시 동대문구 이문로 37 (회기동)02-758-8767 ,서울,동대문,서울동대문,37.590784,127.056098,11230
서울특별시 동대문구 이문로 93 (이문동)02-965-3373 ,서울,동대문,서울동대문,37.5953464,127.0590302,11230
서울특별시 동대문구 장한로 10 (장안동)02-758-8475 ,서울,동대문,서울동대문,37.562337,127.065511,11230
서울특별시 동대문구 천호대로 263 (답십리동)02-2245-3417 ,서울,동대문,서울동대문,37.568466,127.051106,11230
서울특별시 동대문구 회기로 141 (회기동)02-959-3391 ,서울,동대문,서울동대문,37.591531,127.052017,11230
서울특별시 동대문구 휘경로 12-1 (이문동)02-758-8132 ,서울,동대문,서울동대문,37.59575188,127.0614002,11230
서울특별시 동작구 노량진로 134 (노량진동)02-816-3581 ,서울,동작,서울동작,37.51339,126.940879,11590
"서울특별시 동작구 노량진로 190 (노량진동, 고려교육타워-어바니엘한강) 101호~105호02-3280-3816 ",서울,동작,서울동작,37.513068,126.946537,11590
"서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 (사당동)02-758-8311 ",서울,동작,서울동작,37.47849216,126.9813456,11590
"서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)02-832-3693 ",서울,동작,서울동작,37.49226213,126.9233457,11590
서울특별시 동작구 사당로 219 (사당동)02-533-3783 ,서울,동작,서울동작,37.4841198,126.9725739,11590
서울특별시 동작구 사당로 300 (사당동 이수자이)02-588-3657 ,서울,동작,서울동작,37.484414,126.980047,11590
서울특별시 동작구 사당로 4 (상도동)02-758-8153 ,서울,동작,서울동작,37.49538073,126.9548891,11590
서울특별시 동작구 상도로 102 (상도동)02-813-3501 ,서울,동작,서울동작,37.499914,126.931766,11590
서울특별시 동작구 상도로 354 (상도동)02-815-3205 ,서울,동작,서울동작,37.4968346,126.9527123,11590
서울특별시 동작구 흑석로 75-1 (흑석동)02-812-3250 ,서울,동작,서울동작,37.506933,126.958125,11590
서울특별시 마포구 독막로 311 (염리동)02-3272-3331 ,서울,마포,서울마포,37.543876,126.94768,11440
서울특별시 마포구 독막로 88 (상수동)02-758-8925 ,서울,마포,서울마포,37.5474817,126.9232158,11440
서울특별시 마포구 마포대로 130 (공덕동)02-716-3426 ,서울,마포,서울마포,37.545913,126.952956,11440
서울특별시 마포구 마포대로 173-14 (아현동)02-392-3555 ,서울,마포,서울마포,37.5508,126.953432,11440
"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)02-758-8272 ",서울,마포,서울마포,37.55218737,126.9555203,11440
"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)02-758-8265 ",서울,마포,서울마포,37.54043451,126.9463168,11440
서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워02-758-8217 ,서울,마포,서울마포,37.54145556,126.948819,11440
서울특별시 마포구 마포대로 86 (도화동) 창강빌딩02-758-8933 ,서울,마포,서울마포,37.5424641,126.9505773,11440
서울특별시 마포구 백범로 212 (신공덕동) 마포이마트02-758-8467 ,서울,마포,서울마포,37.542421,126.953341,11440
서울특별시 마포구 백범로 23 (신수동)02-758-8783 ,서울,마포,서울마포,37.5524584,126.9378262,11440
서울특별시 마포구 백범로 35 (신수동)02-702-3804 ,서울,마포,서울마포,37.551073,126.943096,11440
서울특별시 마포구 백범로 89-5 (대흥동)02-3272-3335 ,서울,마포,서울마포,37.548178,126.941576,11440
서울특별시 마포구 상암산로 3402-758-8890 ,서울,마포,서울마포,37.5763132,126.8892477,11440
서울특별시 마포구 상암산로 76 (상암동)02-304-3752 ,서울,마포,서울마포,37.579183,126.892315,11440
서울특별시 마포구 서강로 69 (창전동)02-325-3351 ,서울,마포,서울마포,37.549377,126.931661,11440
서울특별시 마포구 성암로 267 (상암동)02-758-8787 ,서울,마포,서울마포,37.581297,126.890908,11440
서울특별시 마포구 신촌로16길 10 (노고산동)02-334-3275 ,서울,마포,서울마포,37.555137,126.934694,11440
서울특별시 마포구 양화로 105 (서교동)02-326-5218 ,서울,마포,서울마포,37.553376,126.918564,11440
서울특별시 마포구 양화로 125 (서교동)02-325-3531 ,서울,마포,서울마포,37.554636,126.92036,11440
"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)02-758-8672 ",서울,마포,서울마포,37.557175,126.923654,11440
서울특별시 마포구 양화로 178 (동교동)02-332-3516 ,서울,마포,서울마포,37.557491,126.925146,11440
"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)02-324-3587 ",서울,마포,서울마포,37.5509,126.9134,11440
"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)02-758-8534 ",서울,마포,서울마포,37.551004,126.913848,11440
서울특별시 마포구 양화로 78 (서교동) 서교빌딩 1층02-758-8856 ,서울,마포,서울마포,37.551385,126.9169208,11440
"서울특별시 마포구 와우산로 101, 정명빌딩 (서교동)02-758-8293 ",서울,마포,서울마포,37.55328184,126.9248279,11440
서울특별시 마포구 와우산로 64 (상수동)02-758-8402 ,서울,마포,서울마포,37.550266,126.923179,11440
서울특별시 마포구 월드컵로 74 (서교동)02-758-8365 ,서울,마포,서울마포,37.555829,126.910637,11440
"서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-202-323-3214 ",서울,마포,서울마포,37.54963,126.912999,11440
"서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)02-758-8637 ",서울,마포,서울마포,37.556928,126.919819,11440
"서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)02-6393-6219 ",서울,마포,서울마포,37.577623,126.890684,11440
서울특별시 마포구 월드컵북로54길 17 (상암동)02-373-3225 ,서울,마포,서울마포,37.58147,126.888983,11440
서울특별시 마포구 토정로 295 (용강동)02-3275-3655 ,서울,마포,서울마포,37.541186,126.942209,11440
서울특별시 서대문구 거북골로 53 (남가좌동)02-758-8908 ,서울,서대문,서울서대문,37.5782618,126.9223233,11410
"서울특별시 서대문구 명물길 24, 1-5층 (창천동)02-365-8330 ",서울,서대문,서울서대문,37.557796,126.938095,11410
"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)02-758-8333 ",서울,서대문,서울서대문,37.559869,126.96411,11410
서울특별시 서대문구 성산로 565 (대신동)02-758-8450 ,서울,서대문,서울서대문,37.566385,126.946273,11410
서울특별시 서대문구 신촌로 121 (창천동)02-758-8090 ,서울,서대문,서울서대문,37.55624543,126.9392796,11410
서울특별시 서대문구 신촌로 129 (창천동)02-758-8401 ,서울,서대문,서울서대문,37.556505,126.940238,11410
서울특별시 서대문구 신촌로 73 (창천동)02-336-3529 ,서울,서대문,서울서대문,37.556167,126.934673,11410
"서울특별시 서대문구 신촌로35길 10 (북아현동, E편한세상신촌 4단지)02-312-3430 ",서울,서대문,서울서대문,37.55782,126.956058,11410
서울특별시 서대문구 연세로 10-1 (창천동)02-758-8035 ,서울,서대문,서울서대문,37.55648577,126.9371155,11410
서울특별시 서대문구 연세로 35 (창천동)02-758-8439 ,서울,서대문,서울서대문,37.558706,126.936727,11410
서울특별시 서대문구 연세로 50 (신촌동) 연세대학교02-758-8977 ,서울,서대문,서울서대문,37.562644,126.937529,11410
"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)02-758-8244 ",서울,서대문,서울서대문,37.56177145,126.9414708,11410
서울특별시 서대문구 연희로 144 (연희동)02-758-8893 ,서울,서대문,서울서대문,37.5702143,126.9339777,11410
서울특별시 서대문구 연희로 97 (연희동)02-326-3372 ,서울,서대문,서울서대문,37.566702,126.930475,11410
서울특별시 서대문구 이화여대길 34 (대현동)02-758-8001 ,서울,서대문,서울서대문,37.55848315,126.9459643,11410
서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호02-758-8240 ,서울,서대문,서울서대문,37.561631,126.94735,11410
서울특별시 서대문구 충정로 2302-758-8479 ,서울,서대문,서울서대문,37.56137,126.963219,11410
서울특별시 서대문구 충정로 53 (충정로2가)02-758-8163 ,서울,서대문,서울서대문,37.56367995,126.9646045,11410
서울특별시 서대문구 통일로 451 (홍제동)02-396-3383 ,서울,서대문,서울서대문,37.588658,126.943864,11410
서울특별시 서초구 강남대로 202 (양재동) 모산빌딩02-758-8816 ,서울,서초,서울서초,37.4820475,127.0367682,11650
서울특별시 서초구 강남대로 343 (서초동)02-3486-3536 ,서울,서초,서울서초,37.493545,127.02943,11650
서울특별시 서초구 강남대로 399 (서초동)02-758-8225 ,서울,서초,서울서초,37.4982695,127.026865,11650
서울특별시 서초구 강남대로 465 (서초동)02-534-3604 ,서울,서초,서울서초,37.503789,127.024075,11650
서울특별시 서초구 강남대로 483 (반포동) 청호빌딩02-758-8756 ,서울,서초,서울서초,37.50529,127.023636,11650
서울특별시 서초구 강남대로 557 (잠원동) 1~2층02-758-8819 ,서울,서초,서울서초,37.5111983,127.0205875,11650
서울특별시 서초구 강남대로 595 (잠원동)02-516-3402 ,서울,서초,서울서초,37.51489,127.019469,11650
서울특별시 서초구 강남대로85길 5 (반포동)02-515-3419 ,서울,서초,서울서초,37.507413,127.022568,11650
서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩02-758-8738 ,서울,서초,서울서초,37.480866,127.012368,11650
서울특별시 서초구 남부순환로 2557 (서초동)02-3471-3545 ,서울,서초,서울서초,37.484206,127.030103,11650
"서울특별시 서초구 남부순환로323길 1, 1층 (서초동)02-758-8313 ",서울,서초,서울서초,37.48115265,127.0134724,11650
"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)02-758-8459 ",서울,서초,서울서초,37.485941,127.021525,11650
"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)02-758-8291 ",서울,서초,서울서초,37.48203954,127.0425748,11650
서울특별시 서초구 동작대로 112 (방배동)02-758-8794 ,서울,서초,서울서초,37.4864664,126.9827403,11650
"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)02-2155-4117 ",서울,서초,서울서초,37.46330766,127.0368447,11650
서울특별시 서초구 반포대로 118 (서초동)02-758-8289 ,서울,서초,서울서초,37.49067495,127.0086118,11650
서울특별시 서초구 반포대로21길 3 (서초동)02-522-3533 ,서울,서초,서울서초,37.487931,127.009126,11650
서울특별시 서초구 방배로 114 (방배동)02-3473-3576 ,서울,서초,서울서초,37.484329,126.995872,11650
서울특별시 서초구 방배로 184 (방배동) 대풍빌딩02-758-8740 ,서울,서초,서울서초,37.490004,126.992455,11650
서울특별시 서초구 방배로 21102-536-3204 ,서울,서초,서울서초,37.491914,126.9904974,11650
서울특별시 서초구 방배로 52 (방배동)02-3487-3814 ,서울,서초,서울서초,37.4793434,126.9994968,11650
서울특별시 서초구 방배로 84 (방배동)02-758-8086 ,서울,서초,서울서초,37.48200755,126.9976438,11650
서울특별시 서초구 방배중앙로 162 (방배동)02-536-3206 ,서울,서초,서울서초,37.4934767,126.9865297,11650
서울특별시 서초구 방배천로 5-4(방배동)02-758-8953 ,서울,서초,서울서초,37.4772752,126.9821605,11650
서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY02-758-8790 ,서울,서초,서울서초,37.5030521,127.004362,11650
서울특별시 서초구 서래로 48 (반포동)02-3482-8257 ,서울,서초,서울서초,37.49925284,126.9984801,11650
서울특별시 서초구 서초대로 274 (서초동)02-523-3294 ,서울,서초,서울서초,37.49297,127.011875,11650
"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)02-3476-3472 ",서울,서초,서울서초,37.48585,126.983027,11650
"서울특별시 서초구 서초대로 411, GT타워 (서초동)02-758-8477 ",서울,서초,서울서초,37.498056,127.025833,11650
서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤02-758-8716 ,서울,서초,서울서초,37.494941,127.027422,11650
"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)02-758-8081 ",서울,서초,서울서초,37.5000875,127.0254909,11650
"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)02-758-8587 ",서울,서초,서울서초,37.5027,127.023894,11650
서울특별시 서초구 서초대로78길 24 (서초동)02-758-8213 ,서울,서초,서울서초,37.49562035,127.0277144,11650
서울특별시 서초구 서초중앙로 118 (서초동)02-758-8073 ,서울,서초,서울서초,37.4923611,127.0142207,11650
서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩02-758-8757 ,서울,서초,서울서초,37.494207,127.01394,11650
서울특별시 서초구 서초중앙로 164 (서초동)02-758-8400 ,서울,서초,서울서초,37.496329,127.013336,11650
서울특별시 서초구 서초중앙로 22502-758-8715 ,서울,서초,서울서초,37.501691,127.01152,11650
"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)02-758-8085 ",서울,서초,서울서초,37.48467334,127.0169464,11650
"서울특별시 서초구 서초중앙로 64, 1층 (서초동)02-758-8332 ",서울,서초,서울서초,37.487397,127.015134,11650
서울특별시 서초구 신반포로 176 (반포동)02-537-3598 ,서울,서초,서울서초,37.505148,127.004395,11650
